Place,Var
country/NGA,WHO/bcgv_Urban
country/NGA,WHO/dptv_Female
country/NGA,WHO/dptv_Male
country/NGA,WHO/dptv_Rural
country/NGA,WHO/dptv_Urban
country/NGA,WHO/fullv_Female
country/NGA,WHO/fullv_Male
country/NGA,WHO/fullv_Rural
country/NGA,WHO/fullv_Urban
country/NGA,WHO/mslv_Female
country/NGA,WHO/mslv_Male
country/NGA,WHO/mslv_Rural
country/NGA,WHO/mslv_Urban
country/NGA,WHO/poliov_Female
country/NGA,WHO/poliov_Male
country/NGA,WHO/poliov_Rural
country/NGA,WHO/poliov_Urban
country/NGA,eia/INTL.4008-8-MMTCD.A
country/USA,AmountFarmInventory_WinterWheatForGrain
country/USA,Amount_Consumption_Electricity_PerCapita
country/USA,Amount_Consumption_RenewableEnergy_AsFractionOf_Amount_Consumption_Energy
country/USA,Amount_EconomicActivity_ExpenditureActivity_EducationExpenditure_Government_AsFractionOf_Amount_EconomicActivity_ExpenditureActivity_Government
country/USA,Amount_EconomicActivity_ExpenditureActivity_EducationExpenditure_Government_AsFractionOf_Amount_EconomicActivity_GrossDomesticProduction_Nominal
country/USA,Amount_EconomicActivity_ExpenditureActivity_HealthcareExpenditure_AsFractionOf_Count_Person
country/USA,Amount_EconomicActivity_ExpenditureActivity_MilitaryExpenditure_Government
country/USA,Amount_EconomicActivity_ExpenditureActivity_MilitaryExpenditure_Government_AsFractionOf_Amount_EconomicActivity_GrossDomesticProduction_Nominal
country/USA,Amount_EconomicActivity_GrossDomesticProduction_NAICSAccommodationFoodServices_RealValue
country/USA,Amount_EconomicActivity_GrossDomesticProduction_NAICSAdministrativeSupportWasteManagementRemediationServices_RealValue
country/USA,Amount_EconomicActivity_GrossDomesticProduction_NAICSAgricultureForestryFishingHunting_RealValue
country/USA,Amount_EconomicActivity_GrossDomesticProduction_NAICSArtsEntertainmentRecreation_RealValue
country/USA,Amount_EconomicActivity_GrossDomesticProduction_NAICSConstruction_RealValue
country/USA,Amount_EconomicActivity_GrossDomesticProduction_NAICSEducationalServices_RealValue
country/USA,Amount_EconomicActivity_GrossDomesticProduction_NAICSFinanceInsurance_RealValue
country/USA,Amount_EconomicActivity_GrossDomesticProduction_NAICSHealthCareSocialAssistance_RealValue
country/USA,Amount_EconomicActivity_GrossDomesticProduction_NAICSInformation_RealValue
country/USA,Amount_EconomicActivity_GrossDomesticProduction_NAICSManagementOfCompaniesEnterprises_RealValue
country/USA,Amount_EconomicActivity_GrossDomesticProduction_NAICSMiningQuarryingOilGasExtraction_RealValue
country/USA,Amount_EconomicActivity_GrossDomesticProduction_NAICSOtherServices_RealValue
country/USA,Amount_EconomicActivity_GrossDomesticProduction_NAICSProfessionalScientificTechnicalServices_RealValue
country/USA,Amount_EconomicActivity_GrossDomesticProduction_NAICSRealEstateRentalLeasing_RealValue
country/USA,Amount_EconomicActivity_GrossDomesticProduction_NAICSUtilities_RealValue
country/USA,Amount_EconomicActivity_GrossDomesticProduction_NAICSWholesaleTrade_RealValue
country/USA,Amount_EconomicActivity_GrossDomesticProduction_Nominal
country/USA,Amount_EconomicActivity_GrossDomesticProduction_Nominal_PerCapita
country/USA,Amount_EconomicActivity_GrossDomesticProduction_RealValue
country/USA,Amount_Emissions_CarbonDioxide_PerCapita
country/USA,Amount_FarmInventory_BarleyForGrain
country/USA,Amount_FarmInventory_CornForSilageOrGreenchop
country/USA,Amount_FarmInventory_Cotton
country/USA,Amount_FarmInventory_DryEdibleBeans
country/USA,Amount_FarmInventory_DurumWheatForGrain
country/USA,Amount_FarmInventory_Forage
country/USA,Amount_FarmInventory_OatsForGrain
country/USA,Amount_FarmInventory_OtherSpringWheatForGrain
country/USA,Amount_FarmInventory_PeanutsForNuts
country/USA,Amount_FarmInventory_PimaCotton
country/USA,Amount_FarmInventory_Rice
country/USA,Amount_FarmInventory_SorghumForGrain
country/USA,Amount_FarmInventory_SorghumForSilageOrGreenchop
country/USA,Amount_FarmInventory_SugarbeetsForSugar
country/USA,Amount_FarmInventory_SunflowerSeed
country/USA,Amount_FarmInventory_UplandCotton
country/USA,Amount_FarmInventory_WheatForGrain
country/USA,Amount_Production_ElectricityFromNuclearSources_AsFractionOf_Amount_Production_Energy
country/USA,Amount_Production_ElectricityFromOilGasOrCoalSources_AsFractionOf_Amount_Production_Energy
country/USA,Amount_Remittance_InwardRemittance
country/USA,Amount_Remittance_InwardRemittance_AsFractionOf_Amount_EconomicActivity_GrossDomesticProduction_Nominal
country/USA,Amount_Remittance_OutwardRemittance
country/USA,Amout_FarmInventory_CornForGrain
country/USA,Annual_Consumption_Electricity
country/USA,Annual_Consumption_Electricity_Agriculture
country/USA,Annual_Consumption_Electricity_CommerceAndPublicServices
country/USA,Annual_Consumption_Electricity_ConstructionIndustry
country/USA,Annual_Consumption_Electricity_Households
country/USA,Annual_Consumption_Electricity_Manufacturing
country/USA,Annual_Consumption_Electricity_TransportIndustry
country/USA,Annual_Consumption_Energy_Geothermal
country/USA,Annual_Consumption_Fuel_HardCoal
country/USA,Annual_Consumption_Fuel_NaturalGas
country/USA,Annual_Consumption_Fuel_PetroleumCoke
country/USA,Annual_Generation_Energy_Coal
country/USA,Annual_Generation_Energy_Geothermal
country/USA,Annual_Generation_Energy_NaturalGas
country/USA,Annual_Generation_Energy_OilProducts
country/USA,Annual_Generation_Energy_Solar
country/USA,Annual_Generation_Energy_Water
country/USA,Annual_Generation_Fuel_HardCoal
country/USA,Annual_Generation_Fuel_Nuclear
country/USA,Annual_Generation_Fuel_PetroleumCoke
country/USA,Area_Farm
country/USA,Count_AvalancheEvent
country/USA,Count_BlizzardEvent
country/USA,Count_ColdWindChillEvent
country/USA,Count_CriminalActivities_AggravatedAssault
country/USA,Count_CriminalActivities_Burglary
country/USA,Count_CriminalActivities_CombinedCrime
country/USA,Count_CriminalActivities_ForcibleRape
country/USA,Count_CriminalActivities_LarcenyTheft
country/USA,Count_CriminalActivities_MotorVehicleTheft
country/USA,Count_CriminalActivities_MurderAndNonNegligentManslaughter_AsFractionOf_Count_Person
country/USA,Count_CriminalActivities_PropertyCrime
country/USA,Count_CriminalActivities_Robbery
country/USA,Count_CriminalActivities_ViolentCrime
country/USA,Count_CriminalIncidents_BiasMotivationDisabilityStatus_AggravatedAssault_IsHateCrime
country/USA,Count_CriminalIncidents_BiasMotivationDisabilityStatus_AllOtherLarceny_IsHateCrime
country/USA,Count_CriminalIncidents_BiasMotivationDisabilityStatus_Arson_IsHateCrime
country/USA,Count_CriminalIncidents_BiasMotivationDisabilityStatus_AssistingOrPromotingProstitution_IsHateCrime
country/USA,Count_CriminalIncidents_BiasMotivationDisabilityStatus_BettingOrWagering_IsHateCrime
country/USA,Count_CriminalIncidents_BiasMotivationDisabilityStatus_Burglary_IsHateCrime
country/USA,Count_CriminalIncidents_BiasMotivationDisabilityStatus_CounterfeitingOrForgery_IsHateCrime
country/USA,Count_CriminalIncidents_BiasMotivationDisabilityStatus_CreditCardOrAutomatedTellerMachineFraud_IsHateCrime
country/USA,Count_CriminalIncidents_BiasMotivationDisabilityStatus_Embezzlement_IsHateCrime
country/USA,Count_CriminalIncidents_BiasMotivationDisabilityStatus_ExtortionOrBlackmail_IsHateCrime
country/USA,Count_CriminalIncidents_BiasMotivationDisabilityStatus_Fondling_IsHateCrime
country/USA,Count_CriminalIncidents_BiasMotivationDisabilityStatus_IdentityTheft_IsHateCrime
country/USA,Count_CriminalIncidents_BiasMotivationDisabilityStatus_Impersonation_IsHateCrime
country/USA,Count_CriminalIncidents_BiasMotivationDisabilityStatus_Intimidation_IsHateCrime
country/USA,Count_CriminalIncidents_BiasMotivationDisabilityStatus_KidnappingOrAbduction_IsHateCrime
country/USA,Count_CriminalIncidents_BiasMotivationDisabilityStatus_MotorVehicleTheft_IsHateCrime
country/USA,Count_CriminalIncidents_BiasMotivationDisabilityStatus_MurderAndNonNegligentManslaughter_IsHateCrime
country/USA,Count_CriminalIncidents_BiasMotivationDisabilityStatus_NegligentManslaughter_IsHateCrime
country/USA,Count_CriminalIncidents_BiasMotivationDisabilityStatus_PocketPicking_IsHateCrime
country/USA,Count_CriminalIncidents_BiasMotivationDisabilityStatus_PornographyOrObsceneMaterial_IsHateCrime
country/USA,Count_CriminalIncidents_BiasMotivationDisabilityStatus_Robbery_IsHateCrime
country/USA,Count_CriminalIncidents_BiasMotivationDisabilityStatus_SexualAssaultWithAnObject_IsHateCrime
country/USA,Count_CriminalIncidents_BiasMotivationDisabilityStatus_Shoplifting_IsHateCrime
country/USA,Count_CriminalIncidents_BiasMotivationDisabilityStatus_Sodomy_IsHateCrime
country/USA,Count_CriminalIncidents_BiasMotivationDisabilityStatus_StolenPropertyOffenses_IsHateCrime
country/USA,Count_CriminalIncidents_BiasMotivationDisabilityStatus_TheftFromBuilding_IsHateCrime
country/USA,Count_CriminalIncidents_BiasMotivationDisabilityStatus_WeaponLawViolations_IsHateCrime
country/USA,Count_CriminalIncidents_BiasMotivationDisabilityStatus_WelfareFraud_IsHateCrime
country/USA,Count_CriminalIncidents_BiasMotivationDisabilityStatus_WireFraud_IsHateCrime
country/USA,Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime
country/USA,Count_CriminalIncidents_IsHateCrime
country/USA,Count_CycloneEvent
country/USA,Count_CycloneEvent_ExtratropicalCyclone
country/USA,Count_CycloneEvent_TropicalDisturbance
country/USA,Count_CycloneEvent_TropicalStorm
country/USA,Count_Death
country/USA,Count_Death_15To24Years_MentalBehaviouralDisorders
country/USA,Count_Death_15To24Years_Neoplasms
country/USA,Count_Death_1To4Years_Neoplasms
country/USA,Count_Death_25To34Years_MentalBehaviouralDisorders
country/USA,Count_Death_25To34Years_Neoplasms
country/USA,Count_Death_35To44Years_MentalBehaviouralDisorders
country/USA,Count_Death_35To44Years_Neoplasms
country/USA,Count_Death_45To54Years_MentalBehaviouralDisorders
country/USA,Count_Death_45To54Years_Neoplasms
country/USA,Count_Death_55To64Years_MentalBehaviouralDisorders
country/USA,Count_Death_55To64Years_Neoplasms
country/USA,Count_Death_5To14Years_Neoplasms
country/USA,Count_Death_65To74Years_MentalBehaviouralDisorders
country/USA,Count_Death_65To74Years_Neoplasms
country/USA,Count_Death_75To84Years_MentalBehaviouralDisorders
country/USA,Count_Death_75To84Years_Neoplasms
country/USA,Count_Death_85Years_MentalBehaviouralDisorders
country/USA,Count_Death_85Years_Neoplasms
country/USA,Count_Death_AbnormalNotClassfied
country/USA,Count_Death_AbnormalNotClassfied_Female
country/USA,Count_Death_AmericanIndianAndAlaskaNativeAlone
country/USA,Count_Death_AsAFractionOfCount_Person
country/USA,Count_Death_AsianOrPacificIslander
country/USA,Count_Death_BlackOrAfricanAmerican
country/USA,Count_Death_CertainConditionsOriginatingInThePerinatalPeriod
country/USA,Count_Death_CertainConditionsOriginatingInThePerinatalPeriod_Female
country/USA,Count_Death_CertainInfectiousParasiticDiseases
country/USA,Count_Death_CertainInfectiousParasiticDiseases_Female
country/USA,Count_Death_CongenitalMalformationsDeformationsChromosomalAbnormalities
country/USA,Count_Death_CongenitalMalformationsDeformationsChromosomalAbnormalities_Female
country/USA,Count_Death_DiseasesOfBloodAndBloodFormingOrgansAndImmuneDisorders
country/USA,Count_Death_DiseasesOfBloodAndBloodFormingOrgansAndImmuneDisorders_Female
country/USA,Count_Death_DiseasesOfTheCirculatorySystem
country/USA,Count_Death_DiseasesOfTheCirculatorySystem_Female
country/USA,Count_Death_DiseasesOfTheDigestiveSystem
country/USA,Count_Death_DiseasesOfTheDigestiveSystem_Female
country/USA,Count_Death_DiseasesOfTheGenitourinarySystem
country/USA,Count_Death_DiseasesOfTheGenitourinarySystem_Female
country/USA,Count_Death_DiseasesOfTheMusculoskeletalSystemConnectiveTissue
country/USA,Count_Death_DiseasesOfTheMusculoskeletalSystemConnectiveTissue_Female
country/USA,Count_Death_DiseasesOfTheNervousSystem
country/USA,Count_Death_DiseasesOfTheNervousSystem_Female
country/USA,Count_Death_DiseasesOfTheRespiratorySystem
country/USA,Count_Death_DiseasesOfTheRespiratorySystem_Female
country/USA,Count_Death_DiseasesOfTheSkinSubcutaneousTissue
country/USA,Count_Death_DiseasesOfTheSkinSubcutaneousTissue_Female
country/USA,Count_Death_EndocrineNutritionalMetabolicDiseases
country/USA,Count_Death_EndocrineNutritionalMetabolicDiseases_Female
country/USA,Count_Death_ExternalCauses
country/USA,Count_Death_ExternalCauses_Female
country/USA,Count_Death_Female
country/USA,Count_Death_IntentionalSelfHarm_AsFractionOf_Count_Person
country/USA,Count_Death_Male
country/USA,Count_Death_MentalBehaviouralDisorders
country/USA,Count_Death_MentalBehaviouralDisorders_Female
country/USA,Count_Death_Neoplasms
country/USA,Count_Death_Neoplasms_Female
country/USA,Count_Death_PregnancyChildbirthThePuerperium
country/USA,Count_Death_PregnancyChildbirthThePuerperium_Female
country/USA,Count_Death_SpecialCases
country/USA,Count_Death_SpecialCases_Female
country/USA,Count_Death_Upto1Years
country/USA,Count_Death_Upto1Years_AbnormalNotClassfied
country/USA,Count_Death_Upto1Years_CertainConditionsOriginatingInThePerinatalPeriod
country/USA,Count_Death_Upto1Years_CertainInfectiousParasiticDiseases
country/USA,Count_Death_Upto1Years_CongenitalMalformationsDeformationsChromosomalAbnormalities
country/USA,Count_Death_Upto1Years_DiseasesOfTheCirculatorySystem
country/USA,Count_Death_Upto1Years_DiseasesOfTheDigestiveSystem
country/USA,Count_Death_Upto1Years_DiseasesOfTheGenitourinarySystem
country/USA,Count_Death_Upto1Years_DiseasesOfTheNervousSystem
country/USA,Count_Death_Upto1Years_DiseasesOfTheRespiratorySystem
country/USA,Count_Death_Upto1Years_EndocrineNutritionalMetabolicDiseases
country/USA,Count_Death_Upto1Years_ExternalCauses
country/USA,Count_Death_Upto1Years_Neoplasms
country/USA,Count_Death_White
country/USA,Count_DroughtEvent
country/USA,Count_DustStormEvent
country/USA,Count_EarthquakeEvent
country/USA,Count_EarthquakeEvent_M5To6
country/USA,Count_EarthquakeEvent_M6To7
country/USA,Count_EarthquakeEvent_M7To8
country/USA,Count_EarthquakeEvent_M8To9
country/USA,Count_Establishment_FederalGovernmentOwnedEstablishment_NAICSTotalAllIndustries
country/USA,Count_Establishment_LocalGovernmentOwnedEstablishment_NAICSTotalAllIndustries
country/USA,Count_Establishment_NAICSAdministrativeSupportWasteManagementRemediationServices
country/USA,Count_Establishment_NAICSConstruction
country/USA,Count_Establishment_NAICSFinanceInsurance
country/USA,Count_Establishment_NAICSInformation
country/USA,Count_Establishment_NAICSOtherServices
country/USA,Count_Establishment_NAICSUtilities
country/USA,Count_Establishment_PrivatelyOwnedEstablishment_NAICSTotalAllIndustries
country/USA,Count_Establishment_StateGovernmentOwnedEstablishment_NAICSTotalAllIndustries
country/USA,Count_ExcessiveHeatEvent
country/USA,Count_ExtremeColdWindChillEvent
country/USA,Count_Farm
country/USA,Count_FarmInventory_BeefCows
country/USA,Count_FarmInventory_Broilers
country/USA,Count_FarmInventory_CattleAndCalves
country/USA,Count_FarmInventory_HogsAndPigs
country/USA,Count_FarmInventory_Layers
country/USA,Count_FarmInventory_MilkCows
country/USA,Count_FarmInventory_SheepAndLambs
country/USA,Count_FlashFloodEvent
country/USA,Count_FloodEvent
country/USA,Count_FreezingFogEvent
country/USA,Count_FrostFreezeEvent
country/USA,Count_HeavyRainEvent
country/USA,Count_HeavySnowEvent
country/USA,Count_Household_HasComputer_NoInternetAccess
country/USA,Count_Household_InternetWithoutSubscription
country/USA,Count_Household_NoInternetAccess
country/USA,Count_Household_WithFoodStampsInThePast12Months_AmericanIndianOrAlaskaNativeAlone
country/USA,Count_Household_WithFoodStampsInThePast12Months_AsianAlone
country/USA,Count_Household_WithFoodStampsInThePast12Months_BlackOrAfricanAmericanAlone
country/USA,Count_Household_WithFoodStampsInThePast12Months_FamilyHousehold
country/USA,Count_Household_WithFoodStampsInThePast12Months_HispanicOrLatino
country/USA,Count_Household_WithFoodStampsInThePast12Months_MarriedCoupleFamilyHousehold
country/USA,Count_Household_WithFoodStampsInThePast12Months_NativeHawaiianOrOtherPacificIslanderAlone
country/USA,Count_Household_WithFoodStampsInThePast12Months_NonfamilyHousehold
country/USA,Count_Household_WithFoodStampsInThePast12Months_OtherFamilyHousehold
country/USA,Count_Household_WithFoodStampsInThePast12Months_SingleFatherFamilyHousehold
country/USA,Count_Household_WithFoodStampsInThePast12Months_SomeOtherRaceAlone
country/USA,Count_Household_WithFoodStampsInThePast12Months_TwoOrMoreRaces
country/USA,Count_Household_WithFoodStampsInThePast12Months_WhiteAlone
country/USA,Count_Household_WithFoodStampsInThePast12Months_WhiteAloneNotHispanicOrLatino
country/USA,Count_HousingUnit
country/USA,Count_HousingUnit_1940To1949DateBuilt
country/USA,Count_HousingUnit_1950To1959DateBuilt
country/USA,Count_HousingUnit_1960To1969DateBuilt
country/USA,Count_HousingUnit_1970To1979DateBuilt
country/USA,Count_HousingUnit_1980To1989DateBuilt
country/USA,Count_HousingUnit_1990To1999DateBuilt
country/USA,Count_HousingUnit_2000To2004DateBuilt
country/USA,Count_HousingUnit_2000To2009DateBuilt
country/USA,Count_HousingUnit_2005OrLaterDateBuilt
country/USA,Count_HousingUnit_2010OrLaterDateBuilt
country/USA,Count_HousingUnit_2010To2013DateBuilt
country/USA,Count_HousingUnit_2014OrLaterDateBuilt
country/USA,Count_HousingUnit_Before1939DateBuilt
country/USA,Count_HousingUnit_CompleteKitchenFacilities_OccupiedHousingUnit
country/USA,Count_HousingUnit_CompletePlumbingFacilities_OccupiedHousingUnit
country/USA,Count_HousingUnit_HomeValue1000000To1499999USDollar
country/USA,Count_HousingUnit_HomeValue1500000To1999999USDollar
country/USA,Count_HousingUnit_HouseholderAge35OrLessYears_OccupiedHousingUnit
country/USA,Count_HousingUnit_HouseholderAge35To44Years_OccupiedHousingUnit
country/USA,Count_HousingUnit_HouseholderAge45To54Years_OccupiedHousingUnit
country/USA,Count_HousingUnit_HouseholderAge55To64Years_OccupiedHousingUnit
country/USA,Count_HousingUnit_HouseholderAge65To74Years_OccupiedHousingUnit
country/USA,Count_HousingUnit_HouseholderAge75To84Years_OccupiedHousingUnit
country/USA,Count_HousingUnit_HouseholderAge85OrMoreYears_OccupiedHousingUnit
country/USA,Count_HousingUnit_HouseholderEducationalAttainmentBachelorsDegreeOrHigher_OccupiedHousingUnit
country/USA,Count_HousingUnit_HouseholderEducationalAttainmentHighSchoolGraduateIncludesEquivalency_OccupiedHousingUnit
country/USA,Count_HousingUnit_HouseholderEducationalAttainmentLessThanHighSchoolGraduate_OccupiedHousingUnit
country/USA,Count_HousingUnit_HouseholderEducationalAttainmentSomeCollegeOrAssociatesDegree_OccupiedHousingUnit
country/USA,Count_HousingUnit_HouseholderRaceAmericanIndianOrAlaskaNativeAlone
country/USA,Count_HousingUnit_HouseholderRaceAsianAlone
country/USA,Count_HousingUnit_HouseholderRaceBlackOrAfricanAmericanAlone
country/USA,Count_HousingUnit_HouseholderRaceHispanicOrLatino
country/USA,Count_HousingUnit_HouseholderRaceNativeHawaiianOrOtherPacificIslanderAlone
country/USA,Count_HousingUnit_HouseholderRaceWhiteAlone
country/USA,Count_HousingUnit_IncompleteKitchenFacilities_OccupiedHousingUnit
country/USA,Count_HousingUnit_IncompletePlumbingFacilities_OccupiedHousingUnit
country/USA,Count_HousingUnit_OwnerOccupied
country/USA,Count_HousingUnit_VacantHousingUnit
country/USA,Count_HousingUnit_WithRent_1000To1249USDollar
country/USA,Count_HousingUnit_WithRent_100To149USDollar
country/USA,Count_HousingUnit_WithRent_1250To1499USDollar
country/USA,Count_HousingUnit_WithRent_1500To1999USDollar
country/USA,Count_HousingUnit_WithRent_150To199USDollar
country/USA,Count_HousingUnit_WithRent_2000OrMoreUSDollar
country/USA,Count_HousingUnit_WithRent_2000To2499USDollar
country/USA,Count_HousingUnit_WithRent_200To249USDollar
country/USA,Count_HousingUnit_WithRent_2500To2999USDollar
country/USA,Count_HousingUnit_WithRent_250To299USDollar
country/USA,Count_HousingUnit_WithRent_3000To3499USDollar
country/USA,Count_HousingUnit_WithRent_300To349USDollar
country/USA,Count_HousingUnit_WithRent_3500OrMoreUSDollar
